quarter,ticker,DlyCap,weight
2018Q1,BLK,87064696.68,0.005028650509821614
2018Q1,NKE,86230815.0,0.004980487480543799
2018Q1,CRM,85176142.9,0.004919572119948763
2018Q1,LLY,84542199.0,0.004882957022929012
2018Q1,USB,83366965.5,0.004815078321637999
2018Q1,TMO,82952324.64,0.0047911296483922235
2018Q1,COST,82686852.6,0.0047757966126131405
2018Q1,QCOM,82117620.0,0.0047429190868954795
2018Q1,AXP,80234325.6,0.004634144466345062
2018Q1,SBUX,80027136.0,0.004622177686152867
2018Q1,NEE,76894784.02,0.00444126046043667
2018Q1,KHC,75931510.0,0.004385624036300552
2018Q1,CHTR,73903234.86,0.0042684756718571895
2018Q1,TWX,73758402.16,0.004260110478403743
2018Q1,LOW,72832500.0,0.004206632564318292
2018Q1,UPS,72034756.84,0.004160556810296143
2018Q1,PNC,71323271.6,0.004119463109275089
2018Q1,SCHW,70312820.06,0.004061101823409171
2018Q1,COP,69640729.62,0.0040222834726581875
2018Q1,DHR,68384554.13,0.0039497297538824685
2018Q1,GD,65845430.2,0.003803075974199253
2018Q1,CELG,65310641.0,0.003772187817624019
2018Q1,WBA,64924373.02,0.0037498778946744916
2018Q1,FDX,64160993.65,0.0037057869117098703
2018Q1,AMT,64073429.68,0.0037007294243565185
2018Q1,CB,63473726.07,0.00366609196532703
2018Q1,CVS,63171828.81,0.0036486550951798503
2018Q1,CL,62607247.36,0.0036160462088615166
2018Q1,RTN,62265364.92,0.0035962998894948518
2018Q1,MDLZ,61815900.9,0.0035703399130691984
2018Q1,EOG,60913222.26,0.00351820333445198
2018Q1,NOC,60777602.56,0.003510370262040858
2018Q1,MU,60470147.1,0.003492612363436341
2018Q1,SYK,60041343.96,0.0034678457104667746
2018Q1,AMAT,58428759.68,0.0033747066647803604
2018Q1,AGN,58183238.28,0.0033605259306784554
2018Q1,BIIB,57778210.56,0.0033371324896129474
2018Q1,BDX,57694641.4,0.0033323057330162534
2018Q1,ANTM,56182123.4,0.003244946278474427
2018Q1,DUK,55924043.6,0.003230040200955836
2018Q1,AET,55253367.0,0.003191303510252012
2018Q1,CME,54900216.9,0.003170906397551607
2018Q1,ITW,53141578.56,0.0030693316155531495
2018Q1,BK,51918896.91,0.002998712421585011
2018Q1,TJX,51570632.68,0.0029785975051547743
2018Q1,MON,51437068.69,0.002970883165680579
2018Q1,ATVI,51328155.28,0.002964592585277642
2018Q1,GM,50986582.62,0.0029448641580695025
2018Q1,DE,50290752.16,0.0029046746400345513
2018Q1,ADP,50124116.0,0.002895050130412488
2018Q1,OXY,49737858.24,0.002872740797745936
2018Q1,AIG,49144742.88,0.002838483860420245
2018Q1,CSX,48765971.34,0.0028166069140762233
2018Q1,MAR,48049212.9,0.002775208645522295
2018Q1,SPG,47859767.55,0.002764266731150707
2018Q1,SPGI,47642530.54,0.0027517196363723985
2018Q1,MET,47571547.27,0.00274761981094963
2018Q1,CTSH,47173000.0,0.0027246006653154397
2018Q1,ISRG,46773639.0,0.002701534520565243
2018Q1,COF,46605410.7,0.0026918180527106465
2018Q1,SO,45024380.94,0.0026005015213054036
2018Q1,PSX,44729894.0,0.0025834926536766603
2018Q1,CCI,44601076.27,0.0025760524469299532
2018Q1,INTU,44396841.85,0.0025642563509298616
2018Q1,D,43995445.23,0.002541072633593517
2018Q1,PRU,43685777.55,0.0025231869624054502
2018Q1,EMR,43359435.4,0.002504338213353864
2018Q1,F,43239700.0,0.0024974225804600095
2018Q1,ICE,42227960.88,0.0024389869270252554
2018Q1,MMC,41924418.39,0.0024214550322929824
2018Q1,LYB,41696678.08,0.0024083012918027624
2018Q1,VRTX,41540179.42,0.0023992623001516705
2018Q1,PX,41433869.1,0.002393122068057
2018Q1,NSC,41226202.5,0.0023811277374754425
2018Q1,HAL,41068275.4,0.0023720062425157972
2018Q1,CI,40800574.38,0.0023565444661352913
2018Q1,ZTS,40523561.54,0.002340544861103495
2018Q1,EBAY,40521680.0,0.00234043618781293
2018Q1,BBT,40453866.44,0.0023365194373265626
2018Q1,VLO,39976633.94,0.0023089556193160448
2018Q1,ECL,39523860.36,0.002282804490549478
2018Q1,STZ,39061157.52,0.0022560798712607465
2018Q1,ESRX,38802236.0,0.002241125177990094
2018Q1,DAL,38745901.53,0.0022378714325331124
2018Q1,FOXA,38671810.35,0.0022335921015954573
2018Q1,KMB,38552658.45,0.0022267101702785263
2018Q1,TRV,37690492.08,0.0021769134843498254
2018Q1,BSX,37687803.4,0.0021767581925660334
2018Q1,EXC,37644142.87,0.0021742364638422714
2018Q2,AAPL,896472365.87,0.05024524624184735
2018Q2,AMZN,827802600.0,0.04639646135246628
2018Q2,MSFT,757028970.0,0.04242975964233786
2018Q2,FB,468894160.0,0.02628045595995608
2018Q2,GOOG,390656004.0,0.021895384469310573
2018Q2,JPM,354777763.4,0.019884490322091913
2018Q2,XOM,350265086.82,0.019631565017749854
2018Q2,GOOGL,337509245.05,0.018916628969348967
2018Q2,JNJ,325452081.0,0.018240852225151535
2018Q2,BAC,285828389.26,0.016020034022288982
2018Q2,WFC,270152134.56,0.015141415441796521
2018Q2,WMT,252739788.6,0.01416549287717917
2018Q2,BRK,251245272.05,0.0140817286085568
2018Q2,CVX,241602293.51,0.013541261495800967
2018Q2,V,236577421.8,0.013259628814176005
2018Q2,UNH,235767078.54,0.01321421090929769
2018Q2,T,235247493.0,0.013185089316268252
2018Q2,INTC,229212810.0,0.012846858998335105
2018Q2,HD,225056434.4,0.012613903557156577
2018Q2,PFE,212222435.88,0.011894586999887017
2018Q2,VZ,207875738.07,0.011650964429780914
2018Q2,MA,202453921.4,0.011347083881942803
2018Q2,CSCO,202365012.46,0.01134210073717061
2018Q2,PG,196289597.94,0.01100158750976906
2018Q2,BA,195461751.31,0.010955188580634791
2018Q2,KO,186635835.18,0.010460515965900731
2018Q2,ORCL,175409689.3,0.00983131590847331
2018Q2,C,170641516.36,0.009564070611668751
2018Q2,NFLX,170451324.94,0.009553410813224531
2018Q2,MRK,163301452.8,0.009152676669095744
2018Q2,DIS,155826372.31,0.008733715333312478
2018Q2,PEP,154051050.0,0.0086342125376652
2018Q2,DWDP,152986279.04,0.00857453453629764
2018Q2,CMCSA,150023364.09,0.008408469862221575
2018Q2,ABBV,147024339.35,0.008240381316178715
2018Q2,NVDA,143798300.0,0.008059569115270176
2018Q2,IBM,128240129.6,0.007187568892416702
2018Q2,PM,125508230.76,0.007034452148220795
2018Q2,MCD,123029384.13,0.006895518407414126
2018Q2,AMGN,119798910.0,0.006714457647128175
2018Q2,ADBE,119384736.03,0.0066912441339158435
2018Q2,GE,118207450.18,0.00662525992772909
2018Q2,MMM,116791090.24,0.006545876160128709
2018Q2,MDT,115719807.49,0.006485833187676171
2018Q2,UNP,109884032.72,0.006158751225650439
2018Q2,HON,107595266.5,0.006030471061428847
2018Q2,MO,107483479.92,0.006024205676736055
2018Q2,TXN,107423851.5,0.0060208636388105405
2018Q2,ABT,106926936.12,0.005993012656917495
2018Q2,ACN,104819965.32,0.0058749217143510245
2018Q2,AVGO,104742835.2,0.005870598745769275
2018Q2,NKE,102205057.92,0.005728362075465646
2018Q2,CRM,101271134.8,0.005676017799253835
2018Q2,UTX,100031376.77,0.00560653216883264
2018Q2,PYPL,98591680.0,0.005525840424751894
2018Q2,BKNG,96821926.76,0.005426649762868177
2018Q2,SLB,92845464.99,0.005203778084485716
2018Q2,LLY,92619741.9,0.0051911268163916755
2018Q2,GILD,91808640.0,0.005145666391459135
2018Q2,COST,91646507.16,0.005136579212891412
2018Q2,BMY,90455332.92,0.005069816593892373
2018Q2,LMT,84353832.47,0.004727841309180196
2018Q2,AXP,84315476.0,0.004725691515886515
2018Q2,MS,83910324.0,0.004702983663664409
2018Q2,TMO,83337186.22,0.00467086058884028
2018Q2,GS,83313259.26,0.004669519536909637
2018Q2,QCOM,82440280.0,0.004620591026056814
2018Q2,USB,82155849.2,0.004604649323748014
2018Q2,COP,81459994.92,0.0045656482669635
2018Q2,CAT,81117771.35,0.004546467410755258
2018Q2,BLK,79931236.8,0.004479964835875159
2018Q2,NEE,78743955.08,0.004413420383808363
2018Q2,LOW,77999837.78,0.0043717142940338785
2018Q2,KHC,76577580.0,0.004291999965855863
2018Q2,UPS,73251958.8,0.004105606427736095
2018Q2,EOG,72027674.23,0.004036988049711642
2018Q2,SCHW,68943353.5,0.003864118856563353
2018Q2,DHR,68935183.64,0.00386366095440921
2018Q2,CHTR,67984843.44,0.003810396538036279
2018Q2,SBUX,66743755.0,0.003740836341147005
2018Q2,CVS,65421170.1,0.0036667084522056014
2018Q2,OXY,64079633.6,0.003591518368995941
2018Q2,BDX,64010911.12,0.003587666629598933
2018Q2,AMT,63674122.2,0.0035687903732176188
2018Q2,PNC,63429314.9,0.0035550694783650877
2018Q2,SYK,63104839.46,0.003536883364656597
2018Q2,MU,60820488.84,0.0034088506848168475
2018Q2,ANTM,60745017.97,0.003404620713440589
2018Q2,FDX,60673837.9,0.003400631231688755
2018Q2,MDLZ,60120842.0,0.003369637063631754
2018Q2,AET,60022850.0,0.003364144833913158
2018Q2,WBA,59559606.18,0.0033381810667162458
2018Q2,TJX,59506821.54,0.0033352226071634928
2018Q2,CB,59166170.04,0.003316129861919144
2018Q2,ADP,58860632.0,0.0032990051466010614
2018Q2,BIIB,58466816.32,0.0032769326694463445
2018Q2,ATVI,58168509.12,0.00326021322633761
2018Q2,CL,56535124.01,0.0031686656893646545
2018Q2,AGN,56528750.08,0.0031683084450205216
2018Q2,MON,56462287.8,0.003164583384715786
2018Q2,CELG,55800492.0,0.00312749122861731
2018Q2,CME,55654118.4,0.0031192873197682424
2018Q2,GM,55532014.8,0.003112443689465079
2018Q2,RTN,55490955.0,0.0031101423806459963
2018Q2,DUK,55435633.56,0.0031070417391972707
2018Q2,GD,55369921.53,0.0031033587287062586
2018Q2,CSX,54774965.58,0.0030700127948560933
2018Q2,BK,54505756.68,0.0030549242455756367
2018Q2,ISRG,54403176.0,0.003049174830733101
2018Q2,NOC,53657956.8,0.0030074069819586275
2018Q2,SPG,52706141.1,0.002954059867151643
2018Q2,INTU,52422211.34,0.0029381462470003472
2018Q2,FOXA,52374899.77,0.0029354945406285266
2018Q2,PSX,52372960.75,0.0029353858629480125
2018Q2,SPGI,51237557.0,0.0028717490536334244
2018Q2,VLO,47759085.26,0.0026767885888431997
2018Q2,AIG,47595152.66,0.0026676005378026384
2018Q2,ITW,46932226.02,0.002630445000682702
2018Q2,SO,46848353.75,0.0026257441498595724
2018Q2,AMAT,46561737.12,0.0026096799367286046
2018Q2,CTSH,45814200.0,0.002567782173786553
2018Q2,PX,45447407.35,0.0025472242762756086
2018Q2,DE,45335043.0,0.0025409265088825487
2018Q2,BSX,45119819.7,0.0025288637302435346
2018Q2,CCI,44726215.86,0.0025068031262411527
2018Q2,COF,44703284.6,0.0025055178810409642
2018Q2,D,44510017.58,0.002494685702180767
2018Q2,MET,44320751.6,0.0024840777725530917
2018Q2,MAR,44145420.0,0.0024742508333730675
2018Q2,EMR,43564422.6,0.0024416872446443253
2018Q2,ESRX,43399741.0,0.0024324572138497104
2018Q2,F,43329109.14,0.002428498458027075
2018Q2,VRTX,43319914.68,0.002427983129362914
2018Q2,LYB,43068779.65,0.0024139075795716405
2018Q2,EA,43011100.0,0.002410674765792065
2018Q2,NSC,42627111.54,0.0023891530820667624
2018Q2,ICE,42602219.4,0.002387757933982557
2018Q2,MMC,41590184.51,0.002331035669929228
2018Q2,CI,41343396.6,0.0023172037663708542
2018Q2,ZTS,41220459.35,0.0023103134118728093
2018Q2,EXC,41125273.2,0.0023049784436934813
2018Q2,ILMN,41055630.0,0.0023010751000252416
2018Q2,HUM,40978293.66,0.002296740573279431
2018Q2,TGT,40582236.2,0.002274542449431734
2018Q2,ECL,40488011.6,0.002269261373952687
2018Q2,BAX,39540286.24,0.0022161435134410235
2018Q2,PSA,39525590.94,0.002215319875150309
2018Q2,HAL,39471478.56,0.002212286998776932
2018Q2,FOX,39343129.67,0.0022050933341103596
2018Q2,BBT,39330690.88,0.002204396168095773
2018Q3,AAPL,1073390539.64,0.05601734252581098
2018Q3,AMZN,969452000.0,0.05059307189771396
2018Q3,MSFT,878361600.0,0.045839310848800226
2018Q3,GOOG,416928003.27,0.021758342285754666
2018Q3,FB,395032920.0,0.020615697242899998
2018Q3,JPM,379242150.56,0.019791619791310704
2018Q3,JNJ,370676396.52,0.01934459630793674
2018Q3,GOOGL,360277167.6,0.018801888740743785
2018Q3,XOM,359958526.2,0.018785259709848196
2018Q3,BAC,294253845.0,0.015356310509714541
2018Q3,BRK,292440216.51,0.015261662155190219
2018Q3,WMT,275037503.85,0.01435346175659118
2018Q3,V,266658599.22,0.013916189437415316
2018Q3,PFE,258343187.7,0.013482230651533767
2018Q3,UNH,256056316.92,0.013362885064755544
2018Q3,WFC,253136160.72,0.013210490028612286
2018Q3,T,243857960.0,0.012726285884303561
2018Q3,HD,237008186.7,0.012368814784084116
2018Q3,CVX,234306455.16,0.012227818738842535
2018Q3,MA,228187493.55,0.01190848671964604
2018Q3,CSCO,222395399.1,0.011606213011461208
2018Q3,VZ,220604063.04,0.011512728038428456
2018Q3,INTC,215831560.0,0.011263664042031751
2018Q3,BA,213659525.2,0.011150311433753324
2018Q3,PG,207172703.57,0.01081178179730486
2018Q3,KO,196442467.18,0.010251799847544856
2018Q3,ORCL,195307217.6,0.01019255424938962
2018Q3,MRK,188666703.5,0.009846003819560105
2018Q3,C,180541242.7,0.00942195804683855
2018Q3,DIS,173918196.42,0.009076319215183216
2018Q3,NVDA,170860160.0,0.008916728584122692
2018Q3,NFLX,163152481.05,0.00851448571363313
2018Q3,CMCSA,160763524.6,0.008389812552470578
2018Q3,PEP,157813302.4,0.008235848453289979
2018Q3,DWDP,148387414.87,0.00774393693471551
2018Q3,ABBV,143219940.34,0.00747426044694108
2018Q3,IBM,138019649.28,0.007202871353424724
2018Q3,MDT,132849767.07,0.006933069215357813
2018Q3,AMGN,132769245.0,0.00692886698680306
2018Q3,ADBE,131771773.3,0.006876811642717912
2018Q3,MCD,129783582.0,0.00677305332834308
2018Q3,ABT,128696841.84,0.006716339305318719
2018Q3,PM,126754500.78,0.0066149737906790445
2018Q3,MMM,123605225.23,0.006450621636754082
2018Q3,HON,123570470.4,0.006448807876389482
2018Q3,UNP,120411808.02,0.006283965849252558
2018Q3,CRM,120338001.0,0.006280114060954204
2018Q3,LLY,115249652.28,0.006014566934710098
2018Q3,MO,113694904.25,0.005933428849622215
2018Q3,UTX,111861002.33,0.005837722479743236
2018Q3,ACN,108757800.0,0.005675774762275178
2018Q3,NKE,108483028.08,0.0056614351606197755
2018Q3,TXN,103520151.27,0.005402436073230377
2018Q3,PYPL,103475520.0,0.005400106888235147
2018Q3,COST,103004744.96,0.005375538415070545
2018Q3,AVGO,102009778.31,0.005323613802754229
2018Q3,BMY,101306924.16,0.005286933749956817
2018Q3,GILD,99909740.0,0.005214018496121426
2018Q3,LMT,98522834.76,0.005141639671256826
2018Q3,TMO,98314447.68,0.005130764514445561
2018Q3,GE,98122304.49,0.005120737082219596
2018Q3,LOW,93119020.0,0.004859629227547795
2018Q3,BKNG,92507968.0,0.0048277400801023905
2018Q3,AXP,91693640.46,0.004785242533262002
2018Q3,CAT,90628619.25,0.004729661963362594
2018Q3,COP,89946153.0,0.004694045899798835
2018Q3,QCOM,87804570.0,0.004582282488413927
2018Q3,USB,86029866.45,0.004489665520990808
2018Q3,GS,84663157.44,0.004418340682622138
2018Q3,SLB,84320529.48,0.004400459858182716
2018Q3,MS,81254870.3,0.004240471415941504
2018Q3,UPS,80953165.75,0.004224726273335148
2018Q3,CVS,80141998.08,0.00418239363154431
2018Q3,NEE,79040998.0,0.0041249354219508195
2018Q3,DHR,76035378.3,0.003968080277416293
2018Q3,BLK,75216726.72,0.003925357070649876
2018Q3,CHTR,74599797.84,0.0038931612247682683
2018Q3,SBUX,74409244.0,0.0038832167364104063
2018Q3,EOG,73888671.57,0.0038560494724520487
2018Q3,ANTM,71240393.7,0.003717843029346011
2018Q3,BIIB,71185958.73,0.0037150022158235676
2018Q3,BDX,69834204.0,0.003644457800790162
2018Q3,TJX,69538319.34,0.003629016382466397
2018Q3,WBA,69194055.6,0.0036110501911030325
2018Q3,KHC,67179090.0,0.003505894598590747
2018Q3,SYK,66450543.2,0.003467873716037254
2018Q3,SCHW,66404746.45,0.0034654837078001966
2018Q3,AET,66352235.0,0.0034627432775722914
2018Q3,ADP,66019212.0,0.0034453637099582245
2018Q3,ISRG,65550800.0,0.003420918557445514
2018Q3,AGN,64657293.12,0.0033742888554892107
2018Q3,AMT,64053325.5,0.0033427694226317293
2018Q3,ATVI,63473054.91,0.003312486673532239
2018Q3,FDX,63452017.64,0.0033113887954385928
2018Q3,PNC,63233289.38,0.003299973960475911
2018Q3,OXY,62837124.57,0.003279299192962229
2018Q3,MDLZ,62596371.6,0.0032667349480890446
2018Q3,CELG,62544561.0,0.003264031093322781
2018Q3,CSX,62529301.0,0.00326323471528946
2018Q3,CB,61909932.76,0.003230911565822049
2018Q3,GD,60654646.32,0.0031654015693383187
2018Q3,RTN,58951831.6,0.0030765362850772664
2018Q3,INTU,58822012.8,0.003069761393816972
2018Q3,CL,58095126.05,0.003031827144772929
2018Q3,CME,57847570.6,0.00301890789690865
2018Q3,DUK,57002647.1,0.002974813629855131
2018Q3,NOC,55261416.51,0.002883943525476194
2018Q3,SPG,54652867.5,0.002852185002293806
2018Q3,ILMN,53957820.0,0.0028159123573976933
2018Q3,ESRX,53547636.0,0.002794505966361013
2018Q3,BSX,53242612.5,0.002778587616751138
2018Q3,MU,52512030.0,0.0027404604965330028
2018Q3,PSX,52331612.64,0.002731045003588457
2018Q3,BK,50987195.55,0.002660883520095839
2018Q3,CI,50680761.25,0.002644891544658349
2018Q3,NSC,50545415.0,0.0026378281907663195
2018Q3,VRTX,49266464.14,0.0025710832123520986
2018Q3,SPGI,49140585.0,0.0025645139212676074
2018Q3,FOXA,48969559.09,0.0025555885426402983
2018Q3,VLO,48616522.5,0.002537164520016802
2018Q3,DE,48357252.42,0.002523633917368743
2018Q3,HCA,48141919.52,0.002512396277040348
2018Q3,EMR,48127926.28,0.002511666007777505
2018Q3,GM,47504598.96,0.0024791362446571342
2018Q3,ITW,47325015.36,0.002469764263386839
2018Q3,AIG,47300865.04,0.002468503923652522
2018Q3,HUM,46635530.76,0.0024337819311618636
2018Q3,MET,46478831.36,0.0024256042142552724
2018Q3,TGT,46429421.71,0.002423025658561034
2018Q3,PX,46222090.48,0.0024122056036990796
2018Q3,CCI,46184137.2,0.0024102249248993102
2018Q3,D,45946674.48,0.002397832389254444
2018Q3,COF,45416885.25,0.00237018412548891
2018Q3,ECL,45294369.12,0.0023637903407798993
2018Q3,MAR,45039393.9,0.0023504838752327704
2018Q3,CTSH,44747000.0,0.0023352246302106826
2018Q3,SO,44216329.6,0.002307530380571517
2018Q3,ZTS,44115805.44,0.0023022842971611598
2018Q3,REGN,42949047.96,0.0022413943871162734
2018Q3,ICE,42944696.93,0.0022411673186553084
2018Q3,PLD,42675093.01,0.0022270974209105355
2018Q3,SHW,42507965.01,0.002218375463639705
2018Q3,PRU,42250440.0,0.0022049359314644254
2018Q3,EXC,42171499.62,0.0022008162470231398
2018Q3,MMC,41771945.6,0.0021799646058269996
2018Q3,PGR,41423424.0,0.0021617762082924066
2018Q3,BAX,41186565.94,0.0021494152282138333
2018Q3,HPQ,40778679.93,0.002128128763045881
2018Q3,DAL,39979671.73,0.0020864306910325548
2018Q3,LYB,39909603.24,0.0020827740064805252
2018Q4,MSFT,780362310.0,0.047175709343810684
2018Q4,AAPL,746079125.22,0.04510316747468655
2018Q4,AMZN,734416768.93,0.04439813607638515
2018Q4,GOOG,362130033.58,0.021892063455543467
2018Q4,JNJ,346109260.9,0.020923550105103793
2018Q4,JPM,324626621.82,0.019624847279263745
2018Q4,FB,314939267.94,0.019039211882606114
2018Q4,GOOGL,312695920.32,0.018903593447525298
2018Q4,XOM,288703299.33,0.01745315318443718
2018Q4,BRK,278255074.74,0.016821520415785534
2018Q4,WMT,270624969.0,0.01636025307106615
2018Q4,PFE,252317733.75,0.015253514831692745
2018Q4,BAC,241821814.08,0.0146189987238506
2018Q4,UNH,239661910.08,0.01448842475582473
2018Q4,VZ,232301883.3,0.014043484655967855
2018Q4,V,231850509.48,0.01401619748452857
2018Q4,PG,229010223.36,0.013844491969368081
2018Q4,WFC,216909803.52,0.01311297805333859
2018Q4,INTC,214188520.0,0.012948466673513463
2018Q4,CVX,207873103.46,0.01256667702111965
2018Q4,T,207714120.0,0.012557065898948162
2018Q4,KO,201545937.9,0.012184177098194452
2018Q4,MRK,198694730.16,0.012011811331809522
2018Q4,CSCO,194810033.46,0.011776967439351338
2018Q4,HD,194075500.96,0.011732562306915377
2018Q4,MA,192598633.15,0.011643280334104836
2018Q4,BA,183142912.5,0.011071647999605404
2018Q4,DIS,163232775.15,0.009868008561125926
2018Q4,ORCL,162039692.85,0.009795882443440866
2018Q4,PEP,155666320.0,0.009410589123583665
2018Q4,CMCSA,153787437.9,0.009297003940515447
2018Q4,ABBV,138673673.04,0.008383322476163253
2018Q4,MCD,136890488.7,0.008275522567002756
2018Q4,C,127137652.22,0.007685928511572025
2018Q4,ABT,127035565.89,0.0076797570256220485
2018Q4,DWDP,122696169.12,0.0074174248779444
2018Q4,LLY,122584741.84,0.007410688697958656
2018Q4,AMGN,122564232.0,0.007409448804337283
2018Q4,MDT,122163373.2,0.007385215447607499
2018Q4,NFLX,116860088.34,0.007064612796868521
2018Q4,MMM,110948964.98,0.006707264121832218
2018Q4,ADBE,110328877.12,0.00666977757965031
2018Q4,CRM,104782050.0,0.00633445192304154
2018Q4,PM,103780022.24,0.006273875739704098
2018Q4,AVGO,103560869.88,0.006260627191042938
2018Q4,IBM,103302613.98,0.00624501469269621
2018Q4,UNP,101846481.7,0.006156986257279563
2018Q4,PYPL,98721660.0,0.005968079542563379
2018Q4,HON,97806850.56,0.0059127760204770625
2018Q4,NKE,94385187.38,0.005705924170274174
2018Q4,MO,92806032.55,0.005610458579081086
2018Q4,UTX,91933128.32,0.0055576883777121045
2018Q4,TXN,90771313.5,0.005487452491691865
2018Q4,TMO,90092483.04,0.00544641474798704
2018Q4,ACN,89886683.49,0.0054339734247331175
2018Q4,COST,89732217.9,0.005424635424058201
2018Q4,LIN,85986622.2,0.005198200687528412
2018Q4,BMY,84841704.02,0.005128986264189431
2018Q4,CVS,84730398.48,0.005122257443824701
2018Q4,NEE,83076399.9,0.005022267278660067
2018Q4,NVDA,81435000.0,0.004923038749030849
2018Q4,AXP,81428253.84,0.004922630919386504
2018Q4,GILD,80189100.0,0.004847719611345363
2018Q4,SBUX,80068520.0,0.004840430116504592
2018Q4,BKNG,78597469.44,0.0047514998173867245
2018Q4,CAT,74984896.49,0.004533106784703595
2018Q4,LMT,74474103.84,0.004502227531204852
2018Q4,LOW,74161108.52,0.0044833058379694455
2018Q4,USB,73855450.1,0.004464827686736836
2018Q4,CI,72317357.76,0.00437184447080502
2018Q4,DHR,72277117.36,0.004369411793842085
2018Q4,COP,71779938.7,0.004339355555021293
2018Q4,AMT,69680796.72,0.004212454869723112
2018Q4,QCOM,68861100.0,0.004162901253771574
2018Q4,MS,68204145.75,0.004123186005670752
2018Q4,ANTM,67927148.46,0.0041064405228679445
2018Q4,UPS,67804026.36,0.004098997348935827
2018Q4,CME,67125730.88,0.004057991946696832
2018Q4,GE,65844730.55,0.003980550867773627
2018Q4,WBA,64465596.85,0.003897177273554995
2018Q4,CHTR,64219129.38,0.0038822774282159444
2018Q4,GS,62138256.7,0.0037564811878347854
2018Q4,BLK,61952427.84,0.003745247164644901
2018Q4,DUK,61521371.4,0.0037191882519275275
2018Q4,BDX,60712924.64,0.00367031473653478
2018Q4,CB,59526789.9,0.0035986086238486907
2018Q4,BIIB,59341424.0,0.0035874025882565133
2018Q4,SYK,58653812.25,0.003545833983976549
2018Q4,MDLZ,58083530.0,0.0035113583701172194
2018Q4,ADP,57194544.0,0.0034576159678903397
2018Q4,SCHW,56084313.09,0.003390498514825911
2018Q4,ISRG,55250605.8,0.0033400979095085472
2018Q4,TJX,55170907.3,0.0033352798484323556
2018Q4,PNC,53945196.75,0.003261181235639995
2018Q4,KHC,52508800.0,0.0031743458840192917
2018Q4,SPG,51958635.04,0.003141086432721459
2018Q4,CL,51622886.4,0.0031207892194267525
2018Q4,INTU,51084346.65,0.0030882325539003403
2018Q4,FOXA,50930641.08,0.0030789404991689363
2018Q4,CSX,50822340.0,0.003072393309221102
2018Q4,EOG,50573340.63,0.0030573404014174028
2018Q4,SLB,49963656.16,0.0030204827815918686
2018Q4,BSX,48903527.34,0.002956394180132738
2018Q4,DE,47521236.07,0.002872829699446828
2018Q4,PX,47306252.0,0.002859833138913466
2018Q4,GM,47211463.8,0.002854102851180293
2018Q4,D,46911560.58,0.0028359726224946036
2018Q4,GD,46557741.5,0.002814582986085364
2018Q4,BK,46541733.39,0.00281361523823949
2018Q4,OXY,46343495.88,0.0028016310675114077
2018Q4,SO,45188804.88,0.0027318258420413128
2018Q4,AGN,45081646.76,0.002725347748137791
2018Q4,CCI,45065155.5,0.0027243507921360676
2018Q4,CELG,44875818.0,0.0027129046590342733
2018Q4,ILMN,44089710.0,0.002665381602057259
2018Q4,RTN,43639882.95,0.002638187938429676
2018Q4,EXC,43612151.0,0.002636511442274016
2018Q4,ICE,42906762.72,0.002593868182796491
2018Q4,HCA,42830712.0,0.0025892706431458285
2018Q4,SPGI,42637946.0,0.0025776172448834637
2018Q4,ECL,42565436.55,0.0025732337877456125
2018Q4,NOC,42519538.0,0.00257045905525744
2018Q4,VRTX,42284552.12,0.002556253313344072
2018Q4,FDX,42114228.52,0.002545956638908333
2018Q4,ITW,42035868.69,0.0025412195052501086
2018Q4,ZTS,41097778.54,0.002484508580481469
2018Q4,MPC,40767294.54,0.0024645296336166726
2018Q4,NSC,40726770.38,0.0024620798023407852
2018Q4,MET,40519568.28,0.002449553689893059
2018Q4,MMC,40170713.0,0.002428464133053322
2018Q4,REGN,39999982.5,0.0024181428600485765
2018Q4,PSX,39725918.75,0.0024015747202934994
2018Q4,KMB,39457535.94,0.002385350013801158
2018Q4,HUM,39301331.76,0.0023759069091053814
2018Q4,FOX,38153333.38,0.0023065062765939967
2018Q4,WM,37940619.53,0.0022936469590277716
2018Q4,EMR,37413000.25,0.0022617504752041606
2018Q4,PLD,36966001.6,0.0022347277985330185
2018Q4,MAR,36874466.64,0.0022291941808628398
2018Q4,AEP,36854966.66,0.002228015336911893
2018Q4,SHW,36838085.96,0.0022269948378609845
2018Q4,CTSH,36627960.0,0.0022142919675563573
2018Q4,COF,35803732.63,0.002164464457511269
2018Q4,MU,35570821.31,0.0021503841302140635
2018Q4,ATVI,35552376.26,0.0021492690605772018
2018Q4,PSA,35293017.24,0.002133589874657503
2018Q4,PGR,35184456.0,0.0021270269571016264
2018Q4,APD,35138817.45,0.002124267942548921
2018Q4,BAX,35025520.62,0.002117418741539129
2018Q4,AON,35009083.84,0.0021164250790494223
2019Q1,MSFT,904128040.0,0.0488605829388409
2019Q1,AAPL,895667436.0,0.04840335782783263
2019Q1,AMZN,876129000.0,0.04734746825197871
2019Q1,GOOG,409263434.41,0.022117276642393126
2019Q1,FB,400735761.82,0.02165642703323934
2019Q1,JNJ,372228897.88,0.020115868696096495
2019Q1,GOOGL,352412649.16,0.019044965658822858
2019Q1,XOM,342349600.0,0.018501141746338278
2019Q1,JPM,331451517.66,0.017912191252061067
2019Q1,WMT,279880280.52,0.015125195828782741
2019Q1,BRK,275560411.22,0.014891742907427044
2019Q1,V,273360145.63,0.014772836895677122
2019Q1,BAC,265938547.73,0.014371761402286078
